Attribute,NCBI_ID,Attribute_source,Evidence,Score
:facultatively_anaerobic,2034,propogated,NA,0
:facultatively_anaerobic,1632778,propogated,NA,0
:facultatively_anaerobic,1433997,propogated,NA,0
:facultatively_anaerobic,96492,propogated,asr,0
:facultatively_anaerobic,447237,propogated,NA,0
:facultatively_anaerobic,1484107,propogated,NA,0
:facultatively_anaerobic,501022,propogated,NA,0
:facultatively_anaerobic,1649454,propogated,NA,0
:facultatively_anaerobic,1195526,propogated,NA,0
:facultatively_anaerobic,256818,propogated,NA,0
:facultatively_anaerobic,881616,propogated,NA,0
:facultatively_anaerobic,1649457,propogated,NA,0
:facultatively_anaerobic,1434009,propogated,inh,0.023809523809523808
:facultatively_anaerobic,1905746,propogated,inh,0.023809523809523808
:facultatively_anaerobic,427753,propogated,NA,0
:facultatively_anaerobic,580374,propogated,inh,0.023809523809523808
:facultatively_anaerobic,390250,propogated,NA,0
:facultatively_anaerobic,2740558,propogated,inh,0.023809523809523808
:facultatively_anaerobic,110932,propogated,asr,0
:facultatively_anaerobic,55968,propogated,asr,0
:facultatively_anaerobic,1960139,propogated,inh,0.023809523809523808
:facultatively_anaerobic,529881,propogated,inh,0.023809523809523808
:facultatively_anaerobic,500019,propogated,inh,0.023809523809523808
:facultatively_anaerobic,507002,propogated,inh,0.023809523809523808
:facultatively_anaerobic,500014,propogated,inh,0.023809523809523808
:facultatively_anaerobic,529883,propogated,NA,0
:facultatively_anaerobic,1857011,propogated,inh,0.023809523809523808
:facultatively_anaerobic,1434018,propogated,NA,0
:facultatively_anaerobic,2831684,propogated,inh,0.023809523809523808
:facultatively_anaerobic,1230698,propogated,inh,0.023809523809523808
:facultatively_anaerobic,33882,propogated,NA,0
:facultatively_anaerobic,337004,propogated,NA,0
:facultatively_anaerobic,518733,propogated,NA,0
:facultatively_anaerobic,76634,propogated,NA,0
:facultatively_anaerobic,1434022,propogated,NA,0
:facultatively_anaerobic,196084,propogated,inh,0.023809523809523808
:facultatively_anaerobic,1957020,propogated,inh,0.023809523809523808
:facultatively_anaerobic,2729624,propogated,inh,0.023809523809523808
:facultatively_anaerobic,190323,propogated,NA,0
:facultatively_anaerobic,1434032,propogated,NA,0
:facultatively_anaerobic,2680004,propogated,inh,0.023809523809523808
:facultatively_anaerobic,255204,propogated,NA,0
:facultatively_anaerobic,2680005,propogated,inh,0.023809523809523808
:facultatively_anaerobic,1949192,propogated,inh,0.023809523809523808
:facultatively_anaerobic,33886,propogated,NA,0
:facultatively_anaerobic,193383,propogated,NA,0
:facultatively_anaerobic,1434039,propogated,NA,0
:facultatively_anaerobic,235888,propogated,NA,0
:facultatively_anaerobic,472058,propogated,inh,0.023809523809523808
:facultatively_anaerobic,120212,propogated,NA,0
:facultatively_anaerobic,2906433,propogated,inh,0.023809523809523808
:facultatively_anaerobic,355929,propogated,NA,0
:facultatively_anaerobic,291967,propogated,NA,0
:facultatively_anaerobic,1663,propogated,asr,0
:facultatively_anaerobic,1160973,propogated,inh,0
:facultatively_anaerobic,169133,propogated,NA,0
:facultatively_anaerobic,1164863,propogated,inh,0
:facultatively_anaerobic,2109356,propogated,inh,0
:facultatively_anaerobic,2676121,propogated,inh,0
:facultatively_anaerobic,1774136,propogated,inh,0
:facultatively_anaerobic,1742989,propogated,asr,0
:facultatively_anaerobic,1930924,propogated,inh,0
:facultatively_anaerobic,57493,propogated,NA,0
:facultatively_anaerobic,1975682,propogated,inh,0
:facultatively_anaerobic,1269,propogated,NA,0
:facultatively_anaerobic,1868332,propogated,inh,0
:facultatively_anaerobic,57494,propogated,NA,0
:facultatively_anaerobic,1742992,propogated,asr,0
:facultatively_anaerobic,1742990,propogated,NA,0
:facultatively_anaerobic,1742993,propogated,asr,0
:facultatively_anaerobic,1742991,propogated,asr,0
:facultatively_anaerobic,2078575,propogated,inh,0
:facultatively_anaerobic,1645,propogated,asr,0
:facultatively_anaerobic,32207,propogated,asr,0
:facultatively_anaerobic,596707,propogated,inh,0
:facultatively_anaerobic,2778528,propogated,inh,0
:facultatively_anaerobic,1418588,propogated,inh,0
:facultatively_anaerobic,225447,propogated,NA,0
:facultatively_anaerobic,2828764,propogated,inh,0
:facultatively_anaerobic,370735,propogated,NA,0
:facultatively_anaerobic,125287,propogated,NA,0
:facultatively_anaerobic,265976,propogated,NA,0
:facultatively_anaerobic,2731402,propogated,inh,0.42857142857142855
:facultatively_anaerobic,157920,https://www.bergeys.org/,exp,1
:facultatively_anaerobic,254250,https://www.bergeys.org/,exp,1
:facultatively_anaerobic,1914244,propogated,inh,0.42857142857142855
:facultatively_anaerobic,253183,propogated,NA,0
:facultatively_anaerobic,43676,propogated,NA,0
:facultatively_anaerobic,2828734,propogated,inh,0.42857142857142855
:facultatively_anaerobic,228972,https://www.bergeys.org/,exp,0.5
:facultatively_anaerobic,289244,propogated,NA,0
:facultatively_anaerobic,186188,https://www.bergeys.org/,exp,0.5
:facultatively_anaerobic,13242,https://www.bergeys.org/,exp,1
:facultatively_anaerobic,2828348,propogated,inh,0.5
:facultatively_anaerobic,626119,https://www.bergeys.org/,exp,0.5
:facultatively_anaerobic,60919,propogated,asr,0
:facultatively_anaerobic,2038,propogated,NA,0
:facultatively_anaerobic,390988,propogated,NA,0
:facultatively_anaerobic,1865,propogated,asr,0
:facultatively_anaerobic,1849525,propogated,inh,0
:facultatively_anaerobic,1400054,propogated,inh,0
:facultatively_anaerobic,2710870,propogated,inh,0
:facultatively_anaerobic,195964,propogated,NA,0
:facultatively_anaerobic,53365,propogated,NA,0
:facultatively_anaerobic,1121253,propogated,asr,0
:facultatively_anaerobic,33874,propogated,NA,0
:facultatively_anaerobic,56433,propogated,NA,0
:facultatively_anaerobic,35753,propogated,NA,0
:facultatively_anaerobic,1121254,propogated,asr,0
:facultatively_anaerobic,1398561,propogated,inh,0
:facultatively_anaerobic,349312,propogated,NA,0
:facultatively_anaerobic,203522,propogated,NA,0
:facultatively_anaerobic,349314,propogated,NA,0
:facultatively_anaerobic,2005371,propogated,inh,0
:facultatively_anaerobic,1873,propogated,NA,0
:facultatively_anaerobic,2920401,propogated,inh,0
:facultatively_anaerobic,907364,propogated,NA,0
:facultatively_anaerobic,1434030,propogated,NA,0
:facultatively_anaerobic,53370,propogated,NA,0
:facultatively_anaerobic,689760,propogated,inh,0
:facultatively_anaerobic,673534,propogated,NA,0
:facultatively_anaerobic,338583,propogated,NA,0
:facultatively_anaerobic,439698,propogated,inh,0
:facultatively_anaerobic,1538466,propogated,NA,0
:facultatively_anaerobic,1198243,propogated,NA,0
:facultatively_anaerobic,168694,propogated,NA,0
:facultatively_anaerobic,265431,propogated,inh,0
:facultatively_anaerobic,42232,propogated,NA,0
:facultatively_anaerobic,65504,propogated,NA,0
:facultatively_anaerobic,1434021,propogated,inh,0.1251158006351912
:facultatively_anaerobic,2793122,propogated,inh,0.1251158006351912
:facultatively_anaerobic,53460,propogated,NA,0
:facultatively_anaerobic,117156,propogated,NA,0
:facultatively_anaerobic,182639,propogated,NA,0
:facultatively_anaerobic,2040,propogated,NA,0
:facultatively_anaerobic,1434003,propogated,inh,0.25
:facultatively_anaerobic,53387,propogated,NA,0
:facultatively_anaerobic,86795,propogated,NA,0
:facultatively_anaerobic,116071,propogated,NA,0
:facultatively_anaerobic,1546255,propogated,inh,0.25
:facultatively_anaerobic,1839,propogated,NA,0
:facultatively_anaerobic,2044,propogated,asr,0
:facultatively_anaerobic,348581,https://www.bergeys.org/,exp,1
:facultatively_anaerobic,236052,https://www.bergeys.org/,exp,1
:facultatively_anaerobic,1784839,propogated,inh,0.25
:facultatively_anaerobic,718013,propogated,inh,0.25
:facultatively_anaerobic,1912215,propogated,asr,0
:facultatively_anaerobic,396388,propogated,NA,0
:facultatively_anaerobic,2801844,propogated,asr,0
:facultatively_anaerobic,1278221,propogated,NA,0
:facultatively_anaerobic,369926,https://www.bergeys.org/,exp,1
:facultatively_anaerobic,1912216,propogated,asr,0
:facultatively_anaerobic,2676837,propogated,inh,0.38461538461538464
:facultatively_anaerobic,2896773,propogated,inh,0.38461538461538464
:facultatively_anaerobic,448176,https://www.bergeys.org/,exp,1
:facultatively_anaerobic,33983,https://www.bergeys.org/,exp,1
:facultatively_anaerobic,1649467,propogated,inh,0.38461538461538464
:facultatively_anaerobic,29404,propogated,NA,0
:facultatively_anaerobic,1294511,propogated,inh,0.38461538461538464
:facultatively_anaerobic,2042653,propogated,inh,0.38461538461538464
:facultatively_anaerobic,2896778,propogated,inh,0.38461538461538464
:facultatively_anaerobic,1743,propogated,NA,0
:facultatively_anaerobic,1085622,propogated,inh,0.38461538461538464
:facultatively_anaerobic,53456,https://www.bergeys.org/,exp,1
:facultatively_anaerobic,203133,propogated,NA,0
:facultatively_anaerobic,1911549,propogated,inh,0.38461538461538464
:facultatively_anaerobic,72763,https://www.bergeys.org/,exp,1
:facultatively_anaerobic,2919589,propogated,inh,0.38461538461538464
:facultatively_anaerobic,2840515,propogated,inh,0.38461538461538464
:facultatively_anaerobic,65496,propogated,NA,0
:facultatively_anaerobic,1891915,propogated,inh,0.05
:facultatively_anaerobic,39845,propogated,NA,0
:facultatively_anaerobic,402649,propogated,NA,0
:facultatively_anaerobic,695999,propogated,inh,0.05
:facultatively_anaerobic,1769723,propogated,inh,0.05
:facultatively_anaerobic,40566,propogated,NA,0
:facultatively_anaerobic,674734,propogated,inh,0.05
:facultatively_anaerobic,1137960,propogated,inh,0.05
:facultatively_anaerobic,2893576,propogated,inh,0.05
:facultatively_anaerobic,1813,https://www.bergeys.org/,exp,1
:facultatively_anaerobic,130795,propogated,NA,0
:facultatively_anaerobic,2662170,propogated,inh,0.05
:facultatively_anaerobic,334857,propogated,NA,0
:facultatively_anaerobic,1425377,propogated,NA,0
:facultatively_anaerobic,2893577,propogated,inh,0.05
:facultatively_anaerobic,1884922,propogated,inh,0.05
:facultatively_anaerobic,2029,propogated,NA,0
:facultatively_anaerobic,43356,propogated,NA,0
:facultatively_anaerobic,1434013,propogated,inh,0.05
:facultatively_anaerobic,165301,propogated,NA,0
:facultatively_anaerobic,1434016,propogated,inh,0.05
:facultatively_anaerobic,142577,propogated,NA,0
:facultatively_anaerobic,62076,propogated,inh,0.05
:facultatively_anaerobic,1847,propogated,NA,0
:facultatively_anaerobic,2884102,propogated,inh,0.05
:facultatively_anaerobic,1851,propogated,NA,0
:facultatively_anaerobic,1835,propogated,NA,0
:facultatively_anaerobic,2071,propogated,NA,0
:facultatively_anaerobic,104593,propogated,inh,0.05
:facultatively_anaerobic,2040254,propogated,inh,0.05
:facultatively_anaerobic,596495,propogated,NA,0
:facultatively_anaerobic,2923368,propogated,inh,0.05
:facultatively_anaerobic,2016,propogated,NA,0
:facultatively_anaerobic,1734465,propogated,inh,0.05
:facultatively_anaerobic,37924,propogated,NA,0
:facultatively_anaerobic,1649509,propogated,inh,0.05
:facultatively_anaerobic,583360,propogated,NA,0
:facultatively_anaerobic,2078948,propogated,inh,1
:facultatively_anaerobic,2083192,propogated,inh,1
:facultatively_anaerobic,35750,https://www.bergeys.org/,exp,1
:facultatively_anaerobic,2864378,propogated,inh,0
:facultatively_anaerobic,2995702,propogated,inh,0
:facultatively_anaerobic,1914443,propogated,inh,0
:facultatively_anaerobic,2699295,propogated,inh,0
:facultatively_anaerobic,2063,propogated,asr,0
:facultatively_anaerobic,2995703,propogated,inh,0
:facultatively_anaerobic,329648,propogated,inh,0
:facultatively_anaerobic,2995704,propogated,inh,0
:facultatively_anaerobic,2995705,propogated,inh,0
:facultatively_anaerobic,228398,propogated,NA,0
:facultatively_anaerobic,2995706,propogated,asr,0
:facultatively_anaerobic,1883,propogated,NA,0
:facultatively_anaerobic,65518,propogated,inh,0
:facultatively_anaerobic,2933679,propogated,inh,0
:facultatively_anaerobic,2995707,propogated,inh,0
:facultatively_anaerobic,2805681,propogated,inh,0
:facultatively_anaerobic,1833962,propogated,inh,0
:facultatively_anaerobic,1631197,propogated,inh,0
:facultatively_anaerobic,405552,propogated,NA,0
:facultatively_anaerobic,1874625,propogated,inh,0
:facultatively_anaerobic,647960,propogated,NA,0
:facultatively_anaerobic,2173855,propogated,inh,0
:facultatively_anaerobic,1400055,propogated,asr,0
:facultatively_anaerobic,2013,propogated,NA,0
:facultatively_anaerobic,1434041,propogated,inh,0
:facultatively_anaerobic,1434047,propogated,inh,0
:facultatively_anaerobic,2913367,propogated,inh,0
:facultatively_anaerobic,104204,propogated,NA,0
:facultatively_anaerobic,83677,propogated,NA,0
:facultatively_anaerobic,90974,propogated,inh,0
:facultatively_anaerobic,404932,propogated,inh,0
:facultatively_anaerobic,2806742,propogated,inh,0
:facultatively_anaerobic,161356,propogated,inh,0
:facultatively_anaerobic,28443,propogated,NA,0
:facultatively_anaerobic,2005,propogated,NA,0
:facultatively_anaerobic,1995,propogated,NA,0
:facultatively_anaerobic,83681,propogated,NA,0
:facultatively_anaerobic,29298,propogated,NA,0
:facultatively_anaerobic,1998,propogated,NA,0
:facultatively_anaerobic,58120,propogated,NA,0
:facultatively_anaerobic,1367968,propogated,inh,0
:facultatively_anaerobic,1792303,propogated,asr,0
:facultatively_anaerobic,321315,propogated,NA,0
:facultatively_anaerobic,2871671,propogated,inh,0
:facultatively_anaerobic,2000,propogated,NA,0
:facultatively_anaerobic,1424614,propogated,inh,0
:facultatively_anaerobic,147067,propogated,NA,0
:facultatively_anaerobic,1649505,propogated,inh,0
:facultatively_anaerobic,359169,propogated,NA,0
:facultatively_anaerobic,667113,propogated,asr,0
:facultatively_anaerobic,58108,propogated,NA,0
:facultatively_anaerobic,1988,propogated,NA,0
:facultatively_anaerobic,58122,propogated,NA,0
:facultatively_anaerobic,2019,propogated,NA,0
:facultatively_anaerobic,2071601,propogated,inh,0
:facultatively_anaerobic,2767073,propogated,inh,0
:facultatively_anaerobic,2900668,propogated,inh,0.03474152232808742
:facultatively_anaerobic,2900671,propogated,inh,0.03474152232808742
:facultatively_anaerobic,2900670,propogated,inh,0.03474152232808742
:facultatively_anaerobic,2900669,propogated,inh,0.03474152232808742
:facultatively_anaerobic,2900673,propogated,inh,0.03474152232808742
:facultatively_anaerobic,2900674,propogated,inh,0.03474152232808742
:facultatively_anaerobic,2900663,propogated,inh,0.03474152232808742
:facultatively_anaerobic,2900664,propogated,inh,0.03474152232808742
:facultatively_anaerobic,2900665,propogated,inh,0.03474152232808742
:facultatively_anaerobic,2900667,propogated,inh,0.03474152232808742
:facultatively_anaerobic,2900675,propogated,inh,0.03474152232808742
:facultatively_anaerobic,2900666,propogated,inh,0.03474152232808742
:facultatively_anaerobic,2997385,propogated,inh,0.08333333333333334
:facultatively_anaerobic,2997386,propogated,inh,0.08333333333333334
:facultatively_anaerobic,1380,https://www.bergeys.org/,exp,1
:facultatively_anaerobic,2995121,propogated,inh,0.3333333333333333
:facultatively_anaerobic,2767353,propogated,asr,0
:facultatively_anaerobic,2995122,propogated,inh,0.3333333333333333
:facultatively_anaerobic,133925,propogated,asr,0
:facultatively_anaerobic,2847312,propogated,inh,0.3333333333333333
:facultatively_anaerobic,2847314,propogated,inh,0.3333333333333333
:facultatively_anaerobic,2082587,propogated,inh,0.3333333333333333
:facultatively_anaerobic,2847307,propogated,inh,0.3333333333333333
:facultatively_anaerobic,2847313,propogated,inh,0.3333333333333333
:facultatively_anaerobic,102106,propogated,NA,0
:facultatively_anaerobic,33870,propogated,NA,0
:facultatively_anaerobic,1472762,propogated,inh,0
:facultatively_anaerobic,1979843,propogated,inh,0
:facultatively_anaerobic,1427376,propogated,inh,0
:facultatively_anaerobic,1473205,propogated,inh,0
:facultatively_anaerobic,2840518,propogated,inh,0
:facultatively_anaerobic,2840517,propogated,inh,0
:facultatively_anaerobic,2840519,propogated,inh,0
:facultatively_anaerobic,447020,propogated,asr,0
:facultatively_anaerobic,2005386,propogated,inh,0
:facultatively_anaerobic,553372,propogated,inh,0
:facultatively_anaerobic,2815775,propogated,inh,0
:facultatively_anaerobic,84162,propogated,NA,0
:facultatively_anaerobic,79603,propogated,NA,0
:facultatively_anaerobic,84111,propogated,NA,0
:facultatively_anaerobic,2137577,propogated,inh,0
:facultatively_anaerobic,580024,propogated,inh,0
:facultatively_anaerobic,2126006,propogated,inh,0
:facultatively_anaerobic,644652,propogated,inh,0
:facultatively_anaerobic,651554,propogated,inh,0
:facultatively_anaerobic,1981050,propogated,inh,0
:facultatively_anaerobic,1926677,propogated,inh,0
:facultatively_anaerobic,2126002,propogated,inh,0
:facultatively_anaerobic,84108,propogated,NA,0
:facultatively_anaerobic,2981344,propogated,inh,0
:facultatively_anaerobic,2840520,propogated,inh,0
:facultatively_anaerobic,1747770,propogated,inh,0
:facultatively_anaerobic,1755825,propogated,inh,0
:facultatively_anaerobic,908623,propogated,NA,0
:facultatively_anaerobic,596499,propogated,inh,0
:facultatively_anaerobic,2917698,propogated,inh,0
:facultatively_anaerobic,2989701,propogated,inh,0
:facultatively_anaerobic,1154586,propogated,NA,0
:facultatively_anaerobic,2600304,propogated,inh,0
:facultatively_anaerobic,42255,propogated,NA,0
:facultatively_anaerobic,2843200,propogated,inh,0
:facultatively_anaerobic,2976759,propogated,inh,0
:facultatively_anaerobic,191494,propogated,NA,0
:facultatively_anaerobic,2758920,propogated,inh,0
:facultatively_anaerobic,1759365,propogated,inh,0
:facultatively_anaerobic,361607,propogated,NA,0
:facultatively_anaerobic,2983387,propogated,inh,0
:facultatively_anaerobic,207599,propogated,NA,0
:facultatively_anaerobic,192992,propogated,NA,0
:facultatively_anaerobic,1042315,propogated,inh,0.09638518015105445
:facultatively_anaerobic,2494209,propogated,inh,0.09638518015105445
:facultatively_anaerobic,1077265,propogated,inh,0.09638518015105445
:facultatively_anaerobic,1005038,propogated,inh,0.09638518015105445
:facultatively_anaerobic,29330,propogated,NA,0
:facultatively_anaerobic,1502725,propogated,NA,0
:facultatively_anaerobic,1129704,propogated,inh,0
:facultatively_anaerobic,432330,propogated,inh,0
:facultatively_anaerobic,1055323,propogated,inh,0.0945945945945946
:facultatively_anaerobic,2664901,propogated,inh,0.0945945945945946
:facultatively_anaerobic,2613330,propogated,inh,0.0945945945945946
:facultatively_anaerobic,331654,propogated,NA,0
:facultatively_anaerobic,2893059,propogated,inh,0.0945945945945946
:facultatively_anaerobic,2005375,propogated,NA,0
:facultatively_anaerobic,2675234,propogated,asr,0
:facultatively_anaerobic,2893050,propogated,inh,0.0945945945945946
:facultatively_anaerobic,2893060,propogated,asr,0
:facultatively_anaerobic,1400133,propogated,inh,0.0945945945945946
:facultatively_anaerobic,1433300,propogated,inh,0.0945945945945946
:facultatively_anaerobic,2823237,propogated,asr,0
:facultatively_anaerobic,29331,https://www.bergeys.org/,exp,1
:facultatively_anaerobic,258785,propogated,inh,0.0945945945945946
:facultatively_anaerobic,704093,propogated,inh,0.0945945945945946
:facultatively_anaerobic,150247,propogated,asr,0
:facultatively_anaerobic,1647190,propogated,NA,0
:facultatively_anaerobic,485576,propogated,inh,0.0945945945945946
:facultatively_anaerobic,1930791,propogated,inh,0.0945945945945946
:facultatively_anaerobic,1386,propogated,NA,0
:facultatively_anaerobic,2683678,propogated,inh,0.0945945945945946
:facultatively_anaerobic,379065,propogated,asr,0
:facultatively_anaerobic,1276290,propogated,asr,0
:facultatively_anaerobic,373053,propogated,inh,0.0945945945945946
:facultatively_anaerobic,2792299,propogated,inh,0.0945945945945946
:facultatively_anaerobic,2837509,propogated,asr,0
:facultatively_anaerobic,227864,propogated,NA,0
:facultatively_anaerobic,1769738,https://www.bergeys.org/,exp,1
:facultatively_anaerobic,2675230,propogated,asr,0
:facultatively_anaerobic,2039709,propogated,inh,0.0945945945945946
:facultatively_anaerobic,1433999,propogated,asr,0
:facultatively_anaerobic,2837502,propogated,asr,0
:facultatively_anaerobic,1881091,propogated,inh,0.0945945945945946
:facultatively_anaerobic,2837485,propogated,asr,0
:facultatively_anaerobic,1270155,propogated,asr,0
:facultatively_anaerobic,1817571,propogated,NA,0
:facultatively_anaerobic,1329200,propogated,asr,0
:facultatively_anaerobic,160794,propogated,asr,0
:facultatively_anaerobic,2837501,propogated,inh,0.0945945945945946
:facultatively_anaerobic,129337,propogated,NA,0
:facultatively_anaerobic,2837503,propogated,asr,0
:facultatively_anaerobic,74385,propogated,asr,0
:facultatively_anaerobic,392825,propogated,asr,0
:facultatively_anaerobic,2893055,propogated,asr,0
:facultatively_anaerobic,45667,propogated,asr,0
:facultatively_anaerobic,306539,propogated,NA,0
:facultatively_anaerobic,2837504,propogated,asr,0
:facultatively_anaerobic,2804231,propogated,asr,0
:facultatively_anaerobic,175304,propogated,asr,0
:facultatively_anaerobic,2813788,propogated,asr,0
:facultatively_anaerobic,2834353,propogated,inh,0.0945945945945946
:facultatively_anaerobic,2670333,propogated,inh,0.0945945945945946
:facultatively_anaerobic,400634,propogated,asr,0
:facultatively_anaerobic,2920444,propogated,inh,0.0945945945945946
:facultatively_anaerobic,2837505,propogated,asr,0
:facultatively_anaerobic,1370,propogated,NA,0
:facultatively_anaerobic,1923871,propogated,inh,0.0945945945945946
:facultatively_anaerobic,1775697,propogated,NA,0
:facultatively_anaerobic,2675231,propogated,asr,0
:facultatively_anaerobic,2675233,propogated,asr,0
:facultatively_anaerobic,1006481,propogated,inh,0.0945945945945946
:facultatively_anaerobic,1150774,propogated,inh,0.0945945945945946
:facultatively_anaerobic,472977,propogated,inh,0.0945945945945946
:facultatively_anaerobic,2675232,propogated,asr,0
:facultatively_anaerobic,2837506,propogated,asr,0
:facultatively_anaerobic,1924101,propogated,inh,0.0945945945945946
:facultatively_anaerobic,182709,propogated,NA,0
:facultatively_anaerobic,484508,propogated,asr,0
:facultatively_anaerobic,2944627,propogated,inh,0.0945945945945946
:facultatively_anaerobic,1906945,propogated,asr,0
:facultatively_anaerobic,200903,https://www.bergeys.org/,exp,1
:facultatively_anaerobic,2038691,propogated,inh,0.0945945945945946
:facultatively_anaerobic,351094,propogated,asr,0
:facultatively_anaerobic,1738642,https://www.bergeys.org/,exp,1
:facultatively_anaerobic,2675229,propogated,asr,0
:facultatively_anaerobic,420644,propogated,asr,0
:facultatively_anaerobic,1890224,propogated,NA,0
:facultatively_anaerobic,289201,propogated,NA,0
:facultatively_anaerobic,2651279,propogated,inh,0.0945945945945946
:facultatively_anaerobic,2800373,propogated,asr,0
:facultatively_anaerobic,2893058,propogated,asr,0
:facultatively_anaerobic,1494958,https://www.bergeys.org/,exp,1
:facultatively_anaerobic,2946549,propogated,inh,0.0945945945945946
:facultatively_anaerobic,1221880,propogated,asr,0
:facultatively_anaerobic,2282756,propogated,inh,0.0945945945945946
:facultatively_anaerobic,2785518,propogated,inh,0.0945945945945946
:facultatively_anaerobic,2837507,propogated,asr,0
:facultatively_anaerobic,2837508,propogated,asr,0
:facultatively_anaerobic,1935206,propogated,inh,0.0945945945945946
:facultatively_anaerobic,29395,propogated,NA,0
:facultatively_anaerobic,1884429,propogated,asr,0
:facultatively_anaerobic,2685905,propogated,inh,0.0945945945945946
:facultatively_anaerobic,351195,propogated,asr,0
:facultatively_anaerobic,320933,propogated,asr,0
:facultatively_anaerobic,1884449,https://www.bergeys.org/,exp,1
:facultatively_anaerobic,394505,propogated,NA,0
:facultatively_anaerobic,1434042,propogated,inh,0.0945945945945946
:facultatively_anaerobic,1434043,propogated,inh,0.0945945945945946
:facultatively_anaerobic,427077,propogated,inh,0.0945945945945946
:facultatively_anaerobic,482460,propogated,asr,0
:facultatively_anaerobic,2893057,propogated,inh,0.0945945945945946
:facultatively_anaerobic,2837510,propogated,asr,0
:facultatively_anaerobic,1649496,https://www.bergeys.org/,exp,1
:facultatively_anaerobic,1400134,propogated,inh,0.0945945945945946
:facultatively_anaerobic,2837511,propogated,asr,0
:facultatively_anaerobic,2033476,propogated,inh,0.0945945945945946
:facultatively_anaerobic,286800,propogated,NA,0
:facultatively_anaerobic,1494427,propogated,inh,0.0945945945945946
:facultatively_anaerobic,459532,propogated,asr,0
:facultatively_anaerobic,1795633,propogated,inh,0.0945945945945946
:facultatively_anaerobic,1649504,propogated,NA,0
:facultatively_anaerobic,331971,propogated,asr,0
:facultatively_anaerobic,2282693,propogated,inh,0.0945945945945946
:facultatively_anaerobic,1500514,propogated,NA,0
:facultatively_anaerobic,84406,propogated,NA,0
:facultatively_anaerobic,551771,propogated,inh,0.0945945945945946
:facultatively_anaerobic,2817139,propogated,asr,0
:facultatively_anaerobic,2755,propogated,NA,0
:facultatively_anaerobic,1637,https://www.bergeys.org/,exp,1
:facultatively_anaerobic,1615910,propogated,inh,0.16666666666666666
:facultatively_anaerobic,66862,propogated,NA,0
:facultatively_anaerobic,55079,propogated,NA,0
:facultatively_anaerobic,44262,propogated,NA,0
:facultatively_anaerobic,55080,propogated,NA,0
:facultatively_anaerobic,2994560,propogated,inh,0.16666666666666666
:facultatively_anaerobic,2767206,propogated,inh,0.16666666666666666
:facultatively_anaerobic,2026172,propogated,inh,0.16666666666666666
:facultatively_anaerobic,329857,propogated,NA,0
:facultatively_anaerobic,995014,propogated,asr,0
:facultatively_anaerobic,1689250,propogated,inh,0.16666666666666666
:facultatively_anaerobic,2661811,propogated,inh,0.16666666666666666
:facultatively_anaerobic,1943561,https://www.bergeys.org/,exp,1
:facultatively_anaerobic,44249,https://www.bergeys.org/,exp,0.5
:facultatively_anaerobic,2291840,propogated,inh,0.16666666666666666
:facultatively_anaerobic,456492,propogated,inh,0.16666666666666666
:facultatively_anaerobic,76632,propogated,NA,0
:facultatively_anaerobic,1975703,propogated,inh,0.16666666666666666
:facultatively_anaerobic,86004,propogated,inh,0.16050711884045218
:facultatively_anaerobic,941338,propogated,asr,0
:facultatively_anaerobic,33976,propogated,NA,0
:facultatively_anaerobic,889388,propogated,inh,0.038461538461538464
:facultatively_anaerobic,397279,propogated,inh,0.038461538461538464
:facultatively_anaerobic,34100,propogated,NA,0
:facultatively_anaerobic,2681298,propogated,inh,0.038461538461538464
:facultatively_anaerobic,157226,https://www.bergeys.org/,exp,0.5
:facultatively_anaerobic,1649,propogated,asr,0
:facultatively_anaerobic,2703676,propogated,inh,0.038461538461538464
:facultatively_anaerobic,2703678,propogated,inh,0.038461538461538464
:facultatively_anaerobic,2703677,propogated,inh,0.038461538461538464
:facultatively_anaerobic,651660,propogated,asr,0
:facultatively_anaerobic,1372,propogated,NA,0
:facultatively_anaerobic,162291,propogated,NA,0
:facultatively_anaerobic,648802,propogated,asr,0
:facultatively_anaerobic,1655429,propogated,inh,0.038461538461538464
:facultatively_anaerobic,648800,propogated,asr,0
:facultatively_anaerobic,1569,propogated,asr,0
:facultatively_anaerobic,2079189,propogated,inh,0.038461538461538464
:facultatively_anaerobic,160795,propogated,NA,0
:facultatively_anaerobic,496496,propogated,asr,0
:facultatively_anaerobic,1940395,propogated,NA,0
:facultatively_anaerobic,2174445,propogated,inh,0.3333333333333333
:facultatively_anaerobic,475230,propogated,NA,0
:facultatively_anaerobic,442527,propogated,inh,0.3333333333333333
:facultatively_anaerobic,342943,propogated,inh,0.3333333333333333
:facultatively_anaerobic,2077,https://www.bergeys.org/,exp,1
:facultatively_anaerobic,340096,propogated,inh,0.3333333333333333
:facultatively_anaerobic,1955413,propogated,inh,0.31150793650793646
:facultatively_anaerobic,1647178,propogated,asr,0
:facultatively_anaerobic,1914457,propogated,inh,0.31150793650793646
:facultatively_anaerobic,227979,https://www.bergeys.org/,exp,1
:facultatively_anaerobic,69965,https://www.bergeys.org/,exp,1
:facultatively_anaerobic,2803850,propogated,asr,0
:facultatively_anaerobic,489909,propogated,asr,0
:facultatively_anaerobic,45669,propogated,NA,0
:facultatively_anaerobic,1279,propogated,asr,0.18055555555555555
:facultatively_anaerobic,1763552,propogated,NA,0
:facultatively_anaerobic,1930795,propogated,NA,0
:facultatively_anaerobic,500614,propogated,inh,0
